,page_url,artist,artist_nationality,artist_birthdate,title,image_url,year,gallery,gallery_location,medium,medium_details,size_inches,size_cm,condition,classification,signed,authenticated,framed,currency,price
993,https://www.artsy.net/artwork/hyacinthe-ouattara-cartographies-humaines-densite-rythme-et-vibration,Hyacinthe Ouattara,Burkina Faso,1981,Cartographies Humaines,https://d32dm0rphc51dk.cloudfront.net/P-hBU6RXKiVB97R3YlM1lA/large.jpg,densité,193 Gallery,Paris,Textile Arts,Acrylic and ink on free canva,59 1/10 × 57 9/10 × 1/10 in,150 × 147 × 0.3 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,€,"8,280"
994,https://www.artsy.net/artwork/slim-aarons-porto-ercole-beach,Slim Aarons,"American, 1916–2006",NA,Porto Ercole Beach,https://d32dm0rphc51dk.cloudfront.net/VpAQOFgMP0-__P09DCU1Bw/large.jpg,1991,"$1,800",16 × 20 in,Photography,C print,This work is part of a limited edition set.,10 × 12 in,NA,25.4 × 30.5 cm,Stamped by artist's estate,Included,Not included,E,dition of 150
995,https://www.artsy.net/artwork/ralf-schmerberg-we-take,Ralf Schmerberg,German,1965,We Take,https://d32dm0rphc51dk.cloudfront.net/gcn1oUbcZOCfk9I6RkEwsg/large.jpg,2006,Buy now,Make offer,Photography,Ditone print,47 1/5 × 35 2/5 in,120 × 90 cm,NA,Edition of 9 + 5AP,Hand-signed by artist,Included,Included,NA,NA
996,https://www.artsy.net/artwork/mr-brainwash-cover-girl-kate-moss,Mr. Brainwash,French,1966,Cover Girl Kate Moss,https://d32dm0rphc51dk.cloudfront.net/gyXXFGbghwLmOU2XSALtTA/large.jpg,2011,Make offer,Street Art Power,"Drawing, Collage or other Work on Paper","Screen print on paper, hand-painted/splattered with acrylic.",30 3/10 × 23 1/5 in,77 × 59 cm,Very good (normal wear/handling to be expected from this type of artwork. See Photos),This is a unique work.,"Hand-signed by artist, Hand-signed by the artist in ink. Gallery Certificate of Authenticity.",NA,Not included,€,"10,000"
997,https://www.artsy.net/artwork/david-krovblit-the-king-of-the-donkeys-1,David Krovblit,Canadian,1973,The King of the Donkeys,https://d32dm0rphc51dk.cloudfront.net/GDd5rop70wBw0pdbkwMLBw/large.jpg,2020,"Newport Beach, Los Angeles , Palm Springs",Certificate of authenticity,Mixed Media,Hand cut collage with resin on wood,6 × 6 in,15.2 × 15.2 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,300
998,https://www.artsy.net/artwork/bram-reijnders-road-to-my-paradise,Bram Reijnders,Dutch,1974,Road to my Paradise ,https://d32dm0rphc51dk.cloudfront.net/EdWFgIQ1VEc_OL6rOoWA7w/large.jpg,2021,Make offer,AbrahamArt,Painting,"Sculptural photography, based on dibond and many layers of original burnt billboards with acrylic paint, spray and supergloss",55 1/10 × 55 1/10 × 1 3/5 in,140 × 140 × 4 cm,NA,This is a unique work.,"Hand-signed by artist, The signature is placed on the front",Included,Not included,€,"8,400"
999,https://www.artsy.net/artwork/speedy-graphito-spray-can,Speedy Graphito,French,1961,Spray Can,https://d32dm0rphc51dk.cloudfront.net/s9kXHc1CtcAkiSAKKNusdw/large.jpg,2012,Make offer,Galerie Christiane Vallé,Mixed Media,Hand-Painted Screenprint,40 1/5 × 27 3/5 in,102 × 70 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,€,"5,000"
1000,https://www.artsy.net/artwork/roberto-matta-foot-musik,Roberto Matta,"Chilean, 1911–2002",NA,Foot Musik. ,https://d32dm0rphc51dk.cloudfront.net/hwQATnpTxycLJq3BXw0b1A/large.jpg,1991,Make offer,Galleri GKM,Mixed Media,Mixed media on paper.,19 7/10 × 19 7/10 in,50 × 50 cm,Excellent,This is a unique work.,"Hand-signed by artist, Signed by the artist. ",Included,Included,€,"9,000"
1001,https://www.artsy.net/artwork/joel-nunez-brief-contact-with-the-elemental-2014-acrylic-on-canvas-48-x-37-half,Joel Nuñez,Cuban,1973,Brief contact with the elemental” – 2014 – Acrylic on canvas – 48” x 37 ½”,https://d32dm0rphc51dk.cloudfront.net/lYSBUQFkesgQPKRHZyBEJA/large.jpg,2014,JCamejo Art,Miami,Painting,Acrylic on canvas,48 × 37 1/2 × 1 in,121.9 × 95.3 × 2.5 cm,Excellent,This is a unique work.,"Hand-signed by artist, lower right",Included,Included,$,"4,900"
1002,https://www.artsy.net/artwork/henrik-eiben-keith,Henrik Eiben,German,1975,Keith,https://d32dm0rphc51dk.cloudfront.net/splMGDw8DjaoAtOWViwF4w/large.jpg,2020,Bernhard Knaus Fine Art,Frankfurt am Main,"Drawing, Collage or other Work on Paper","Watercolor, pen, charcoal on paper",11 1/2 × 8 7/10 in,29.2 × 22.1 cm,NA,This is a unique work.,"Hand-signed by artist, Signed, dated, titled verso",NA,Not included,€,"2,850"
1003,https://www.artsy.net/artwork/richard-haas-great-western-staircase-new-york-state-capitol-building-albany-from-readers-digest-association-art-collection-1,Richard Haas,American,1936,Great Western Staircase,https://d32dm0rphc51dk.cloudfront.net/LB2ol4OfuzO9Ly5OmnBSXw/large.jpg,New York State Capitol Building,Certificate of authenticity,This work includes a certificate of authenticity.,"Drawing, Collage or other Work on Paper","Pastel (Signed, Dated) - Framed with Reader's Digest Association Art Label",30 × 19 1/2 × 1/4 in,76.2 × 49.5 cm,Excellent condition; in original vintage frame,This is a unique work.,"Hand-signed by artist, Signed and dated 1980; bears RDA Collection Label w/Inventory # on the verso.",Included,Included,$,"4,000"
1004,https://www.artsy.net/artwork/max-weber-reclining-figure,Max Weber,"Russian-American, 1881–1961",NA,Reclining Figure,https://d32dm0rphc51dk.cloudfront.net/iR20q9SM2n4t8VWfuDP_Lg/large.jpg,1956,Lions Gallery,Secure payment,Print,Screen Print,18 13/100 × 24 1/4 in,46.1 × 61.6 cm,"Minor wear, Please see photos.",This is a unique work.,Hand-signed by artist,NA,Not included,$,"1,500"
1005,https://www.artsy.net/artwork/max-weber-reclining-figure,Max Weber,"Russian-American, 1881–1961",NA,Reclining Figure,https://d32dm0rphc51dk.cloudfront.net/iR20q9SM2n4t8VWfuDP_Lg/large.jpg,1956,Lions Gallery,Secure payment,Print,Screen Print,18 13/100 × 24 1/4 in,46.1 × 61.6 cm,"Minor wear, Please see photos.",This is a unique work.,Hand-signed by artist,NA,Not included,$,"1,500"
1006,https://www.artsy.net/artwork/shen-ping-lotus-pond-1-vertical-he-tang-qing-qu-shu,Shen Ping,Chinese,1947,Lotus Pond 1 (Vertical) 荷塘清趣 一（豎）,https://d32dm0rphc51dk.cloudfront.net/eQe617YyrV-zU7AgqgcSJg/large.jpg,2020,Art of Nature Contemporary,Hong Kong,Painting,Ink on paper,15 7/10 × 7 9/10 in,40 × 20 cm,NA,This is a unique work.,"Hand-signed by artist, stamped by artist's estate, Front",Included,Not included,$,330
1007,https://www.artsy.net/artwork/noel-rockmore-noel-rockmore-original-painting-watercolor-hand-signed-caricature-portrait-art,Noel Rockmore,"American, 1928–1995",NA,NOEL ROCKMORE Original Painting Watercolor HAND SIGNED Caricature Portrait Art,https://d32dm0rphc51dk.cloudfront.net/Gc_ALT9W04CyCXKfSrag6Q/large.jpg,20th Century,Original Art Broker,Certificate of authenticity,Painting,Watercolor,23 × 20 in,58.4 × 50.8 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Lower Right (see photo)",Included,Included,$,895
1008,https://www.artsy.net/artwork/robert-longo-rosette-nebula-3,Robert Longo,American,1953,Rosette Nebula,https://d32dm0rphc51dk.cloudfront.net/pmShEsMcA5bSoBTf_NRFIw/large.jpg,2014,Buy now,Weng Contemporary,Print,Pigment Print,59 4/5 × 35 in,151.9 × 89 cm,Mint,Edition of 25,"Hand-signed by artist, Signed and numbered",Included,Not included,NA,NA
1009,https://www.artsy.net/artwork/john-singer-sargent-study-for-apollo-and-the-muses-2,John Singer Sargent,"American, 1856–1925",NA,Study for Apollo and the Muses,https://d32dm0rphc51dk.cloudfront.net/1Mct4dtdDURsJVxOVqJjRw/large.jpg,1921,Adelson Galleries,"New York, Palm Beach, Miami","Drawing, Collage or other Work on Paper",Charcoal on paper,24 × 18 in,61 × 45.7 cm,NA,This is a unique work.,"Sticker label, This drawing has been reviewed and accepted by the John Singer Sargent Catalogue Raisonné.",Included,Included,$,"75,000"
1010,https://www.artsy.net/artwork/turi-simeti-3-ovali-blu-2,Turi Simeti,Italian,1929,3 ovali blu,https://d32dm0rphc51dk.cloudfront.net/vJip9SH8BI7fM7C7dV5fHQ/large.jpg,2017,Make offer,Galerie Dorothea van der Koelen,Painting,Blue canvas with relieves,11 4/5 × 11 4/5 × 2 in,30 × 30 × 5 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,€,"21,000"
1011,https://www.artsy.net/artwork/karl-hartman-twin-ponds,Karl Hartman,American,NA,Twin Ponds,https://d32dm0rphc51dk.cloudfront.net/UIhMiMpxgYl1PQrmu2XNfQ/large.jpg,2020,Garvey | Simon,New York,Painting,Oil on aluminum panel,8 × 8 in,20.3 × 20.3 cm,Excellent,This is a unique work.,"Hand-signed by artist, sticker label, Initialed lower right corner, ""KH""",Included,Not included,NA,NA
1012,https://www.artsy.net/artwork/yee-wong-exploding-powder-movement-black-and-white,Yee Wong,Follow,NA,Exploding Powder Movement: Black and White,https://d32dm0rphc51dk.cloudfront.net/beusxIP9x0xP5rZgJpuu5g/large.jpg,2020,$325,32 9/10 × 39 1/2 in,Print,Hahnemühle 100% cotton rag paper with archival epson inkjet pigments,This work is part of a limited edition set.,11 3/10 × 13 1/2 in,NA,28.7 × 34.3 cm,NA,Included,Not included,E,dition of 50
1013,https://www.artsy.net/artwork/slim-aarons-summer-in-monaco,Slim Aarons,"American, 1916–2006",NA,Summer in Monaco,https://d32dm0rphc51dk.cloudfront.net/QWeZACIAsbTCMukn5Swseg/large.jpg,1957,"$3,350",20 × 30 in,Photography,Lambda C-Print,This work is part of a limited edition set.,40 × 60 in,Excellent,101.6 × 152.4 cm,"Stamped by artist's estate, Estate signature stamped and numbered edition of 150 with certificate of authenticity",Included,Not included,E,dition of 150
1014,https://www.artsy.net/artwork/andy-warhol-andy-warhol-hand-signed-aretha-franklin-color-lithograph-interview-magazine-art,Andy Warhol,"American, 1928–1987",NA,Andy Warhol Hand Signed Aretha Franklin Color Lithograph Interview Magazine Art,https://d32dm0rphc51dk.cloudfront.net/XwGUtCvr34-ZOnxrUxggpQ/large.jpg,1986,Original Art Broker,Certificate of authenticity,Print,Offset Lithograph,26 × 20 in,66 × 50.8 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Across Middle",Included,Included,$,"1,495"
1015,https://www.artsy.net/artwork/anne-songhurst-red-grapes-with-cheese-realism-still-life,Anne Songhurst,British,1946,Red Grapes with Cheese -realism still life,https://d32dm0rphc51dk.cloudfront.net/eWL1yYBW0yf676sCr_iuHw/large.jpg,2021,Make offer,Signet Contemporary Art,Painting,Oil on canvas,13 4/5 × 15 7/10 × 1 1/5 in,35 × 40 × 3 cm,New,This is a unique work.,Hand-signed by artist,Included,Included,£,"1,500"
1016,https://www.artsy.net/artwork/jim-houser-hex-1,Jim Houser,American,1973,HEX,https://d32dm0rphc51dk.cloudfront.net/wmcXdlu1vsskpjcOBVTbxg/large.jpg,2018,Philadelphia,Certificate of authenticity,Painting,Oil on canvas,5 × 5 in,12.7 × 12.7 cm,NA,This is a unique work.,NA,Included,Not included,$,400
1017,https://www.artsy.net/artwork/sharon-sprung-nature-slash-nurture,Sharon Sprung,American,1953,Nature/Nurture,https://d32dm0rphc51dk.cloudfront.net/PCuKcu_h43P0IfBpXNkNcQ/large.jpg,2019,Gallery Henoch,New York,Painting,Oil on Panel,36 × 36 in,91.4 × 91.4 cm,NA,This is a unique work.,Hand-signed by artist,NA,Included,$,"44,000"
1018,https://www.artsy.net/artwork/jack-graves-iii-native-american-indian-icon,Jack Graves III,American,1988,Native American Indian Icon,https://d32dm0rphc51dk.cloudfront.net/pw16hFLeeY2rk0yAywudZA/large.jpg,2020,Graves International Art,St. Augustine,Painting,Acrylic Painting on Canvas,30 × 24 in,76.2 × 61 cm,Mint condition,This is a unique work.,"Hand-signed by artist, Hand signed, titled, and dated on verso by Graves",NA,Not included,$,750
1019,https://www.artsy.net/artwork/arik-levy-solidliquid-black,Arik Levy,Israeli,1963,SolidLiquid Black,https://d32dm0rphc51dk.cloudfront.net/ZD3WCraFx6EZe0_bGyqmSA/large.jpg,2020,Make offer,AF Projects/Louise Alexander Gallery,Sculpture,"Mouth blown glass, silvered artistic glass",25 3/5 × 17 7/10 in,65 × 45 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,€,"13,500"
1020,https://www.artsy.net/artwork/herman-de-vries-v-71-180,herman de vries,Dutch,1931,v 71-180,https://d32dm0rphc51dk.cloudfront.net/Riqcmn0BcJYgDIN4KhIC6A/large.jpg,1971,Make offer,BorzoGallery,Painting,"Wood, white and fluorescent paint",23 3/5 × 23 3/5 in,60 × 60 cm,NA,This is a unique work.,"Hand-signed by artist, signed and titled on reverse",Included,Not included,€,"18,000"
1021,https://www.artsy.net/artwork/lester-johnson-dark-head-number-8,Lester Johnson,"American, 1919–2010",NA,Dark Head #8,https://d32dm0rphc51dk.cloudfront.net/qHAcBVdXQVULMnkn0omtWA/large.jpg,1962,Sag Harbor,Certificate of authenticity,Painting,Oil on Canvas,27 × 23 in,68.6 × 58.4 cm,Perfect,This is a unique work.,"Hand-signed by artist, Signed and dated in back",Included,Included,$,"13,000"
1022,https://www.artsy.net/artwork/wendy-klemperer-tropical-fish-series-zebra-fish,Wendy Klemperer,American,NA,Tropical Fish Series Zebra Fish ,https://d32dm0rphc51dk.cloudfront.net/lIh-Qg6sdmP_8mrsXBOgXg/large.jpg,2020,Red Fox Art Gallery,Pound Ridge,"Drawing, Collage or other Work on Paper",Watercolor and gouache on paper,9 × 11 × 1 in,22.9 × 27.9 × 2.5 cm,New work ,This is a unique work.,"Hand-signed by artist, on the verso ",Included,Included,$,675
1023,https://www.artsy.net/artwork/alfredo-rapetti-mogol-i-oet-e-me-and-you-1,Alfredo Rapetti Mogol,Italian,1961,I OET E (me and you),https://d32dm0rphc51dk.cloudfront.net/XymmrJdU7UN1PNu00LhYbA/large.jpg,2020,Make offer,BABS Art Gallery,Painting,Acrylic on Blackboard,18 1/2 × 26 2/5 in,47 × 67 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,€,"1,200"
1024,https://www.artsy.net/artwork/axel-krause-fieber-fever,Axel Krause,German,1958,Fieber (Fever) ,https://d32dm0rphc51dk.cloudfront.net/ycNJhEnMCcStAP0s7rlkLw/large.jpg,2007,David Benrimon Fine Art,New York,Painting,Acrylic on canvas,39 × 92 in,99.1 × 233.7 cm,NA,This is a unique work.,Hand-signed by artist,NA,Included,$,"10,000"
1025,https://www.artsy.net/artwork/joanna-mieszko-nude-92,Joanna Mieszko,Polish,1969,Nude,https://d32dm0rphc51dk.cloudfront.net/XPdTHarzgZ2IFQsPUvFBtg/large.jpg,2014,Make offer,Gallery Katarzyna Napiorkowska | Warsaw & Brussels,Painting,Gouache on cardboard,27 3/5 × 19 7/10 in,70 × 50 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,€,700
1026,https://www.artsy.net/artwork/gerdine-duijsens-alweer-een-feestje,Gerdine Duijsens,Dutch,NA,Alweer Een Feestje?,https://d32dm0rphc51dk.cloudfront.net/JKQQE5-XT0URQNqZEYmJ1g/large.jpg,2009,Make offer,AbrahamArt,Painting,"Different layers of acrylic paint are used on linen to create color, depth and relief.",39 2/5 × 63 × 4/5 in,100 × 160 × 2 cm,NA,This is a unique work.,"Hand-signed by artist, The signature is placed on the front",Included,Not included,€,"3,100"
1027,https://www.artsy.net/artwork/jannis-kounellis-untitled-fabbrica,Jannis Kounellis,"Greek, 1936–2017",NA,Untitled - Fabbrica,https://d32dm0rphc51dk.cloudfront.net/hKrmCuvHJnWWc2Tr0lP93Q/large.jpg,2002,Make offer,Wallector,Mixed Media,Mixed-media sculpture,22 × 15 7/10 × 10 4/5 in,56 × 40 × 27.5 cm,Good,This is a unique work.,Hand-signed by artist,Included,Not included,£,"15,700"
1028,https://www.artsy.net/artwork/achille-lauge-paysage-aux-grands-arbres,Achille Laugé,"French, 1861–1944",NA,Paysage aux Grands Arbres,https://d32dm0rphc51dk.cloudfront.net/e_BLelm9lgxcuBNUsc8YoA/large.jpg,1916,Make offer,Masterpiece Art,Painting,Oil on canvas,17 9/10 × 14 1/5 in,45.4 × 36 cm,Very good condition,This is a unique work.,Hand-signed by artist,NA,Included,£,"48,000"
1029,https://www.artsy.net/artwork/takashi-murakami-rainbow-flower-3,Takashi Murakami,Japanese,1962,Rainbow flower,https://d32dm0rphc51dk.cloudfront.net/si84Pgr79wcygQ-LiGl5bA/large.jpg,2020,NA,NA,Print,Silkscreen,19 7/10 × 19 7/10 in,50 × 50 cm,The print is stored and will be shipped in its original Kaikai Kiki Gallery box.,Edition of 100,"Hand-signed by artist, Signed and numbered in ink lower right",NA,Not included,NA,NA
1030,https://www.artsy.net/artwork/stan-brodsky-untitled-5,Stan Brodsky,American,1924,Untitled,https://d32dm0rphc51dk.cloudfront.net/6nzAi6KcayPM54G_YmzwPw/large.jpg,2009,Lawrence Fine Art,East Hampton,Painting,Oil on paper,30 × 22 in,76.2 × 55.9 cm,Excellent,This is a unique work.,Hand-signed by artist,NA,Not included,$,"6,500"
1031,https://www.artsy.net/artwork/william-powhida-antarctic-speculative-fiction,William Powhida,American,1976,Antarctic (Speculative Fiction),https://d32dm0rphc51dk.cloudfront.net/jyo2UsNm3AJ6CA0yuJqE_g/large.jpg,2020,This work includes a certificate of authenticity.,Have a question? Visit our help center.,"Drawing, Collage or other Work on Paper",Watercolor on paper mounted on panel,28 × 20 in,71.1 × 50.8 cm,NA,This is a unique work.,NA,Included,Not included,NA,NA
1032,https://www.artsy.net/artwork/alessandro-tomassetti-cant-get-enough-ii,Alessandro Tomassetti,Canadian,1970,Can't Get Enough II,https://d32dm0rphc51dk.cloudfront.net/aeutWRNd3W54wxnNinqddg/large.jpg,2019,Chicago,Certificate of authenticity,Painting,Oil on board,10 × 8 in,25.4 × 20.3 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,950
1033,https://www.artsy.net/artwork/daido-moriyama-tile-aizuwakamatsu-city-fukushima,Daido Moriyama,Japanese,1938,Tile,https://d32dm0rphc51dk.cloudfront.net/nj2zUjI0uUmJqUd4K_joiA/large.jpg,Aizuwakamatsu City,Make offer,SAGE Paris,Photography,Gelatin silver print,15 2/5 × 22 4/5 in,39 × 58 cm,NA,This is a unique work.,Hand-signed by artist,Included,Included,€,"4,500"
1034,https://www.artsy.net/artwork/georges-braque-fleurs-dautomne,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
1035,https://www.artsy.net/artwork/nicolas-dubreuille-sans-titre-ref-259-6,Nicolas Dubreuille,French,1976,Sans Titre Ref (259),https://d32dm0rphc51dk.cloudfront.net/iSpRnyjNK7ZOPTkhDRAsbQ/large.jpg,2020,Make offer,Galerie Duret,Painting,Acrylic on canvas,78 7/10 × 59 1/10 × 1 1/5 in,200 × 150 × 3 cm,NA,This is a unique work.,"Hand-signed by artist, Hand-signed by the artist at the right side and at the back of the artwork",Included,Included,€,"8,900"
1036,https://www.artsy.net/artwork/tom-fabia-intro,Tom Fabia,Follow,NA,Intro,https://d32dm0rphc51dk.cloudfront.net/_PlWcN4gC9kuyp9xaRVa8Q/large.jpg,2018,$325,39 1/2 × 32 9/10 in,Print,Hahnemühle 100% cotton rag paper with archival epson inkjet pigments,This work is part of a limited edition set.,13 1/2 × 11 3/10 in,NA,34.3 × 28.7 cm,NA,Included,Not included,E,dition of 50
1037,https://www.artsy.net/artwork/greet-helsen-balance,Greet Helsen,Belgian,1962,Balance,https://d32dm0rphc51dk.cloudfront.net/uqWjdyneCZL-avBTAhbxAw/large.jpg,2015,"Los Angeles, Zürich",Certificate of authenticity,Painting,Acrylic on Canvas,44 × 56 in,111.8 × 142.2 cm,NA,This is a unique work.,"Hand-signed by artist, Signed on the front",Included,Included,$,"4,600"
1038,https://www.artsy.net/artwork/trey-speegle-it-can-happen-to-you,Trey Speegle,American,1960,It Can Happen To You,https://d32dm0rphc51dk.cloudfront.net/hbYlgkiBIj62JAyOMsj3zA/large.jpg,2008,Gallery 52,Jeffersonville,"Drawing, Collage or other Work on Paper","Mixed media, silkscreen on craft paper",67 × 54 in,170.2 × 137.2 cm,"Very good, slight crease down the center (will hang out); 4 pinholes in corners; excess border may be trimmed for framing",This is a unique work.,"Hand-signed by artist, signed on front, dated '08",NA,Not included,$,"3,500"
1039,https://www.artsy.net/artwork/miro-minarovych-kids-1,Miro Minarovych,Slovak,1971,Kids,https://d32dm0rphc51dk.cloudfront.net/1c8fGdYecqvjxwTol2YrMw/large.jpg,2009,"€1,000",37 2/5 × 37 2/5 in,Photography,Archival Pigment Print,This work is part of a limited edition set.,19 7/10 × 19 7/10 in,New Work,50 × 50 cm,"Hand-signed by artist, It is signed on the front",Included,Not included,E,ditions 1-50 of 50 + 2AP
