,page_URL,artist,artist_nationality,artist_birthdate,title,image_URL,year,gallery,gallery_location,medium,medium_details,size_inches,size_cm,condition,classification,signed,authenticated,framed,currency,price
1033,https://www.artsy.net/artwork/tom-wesselmann-seascape-round-1,Tom Wesselmann,"American, 1931–2004",NA,SEASCAPE (ROUND),https://d32dm0rphc51dk.cloudfront.net/ZRX9dZfADNGpPJ0R-tYDIw/large.jpg,1993,Make offer,Gallery Art,Print,SCREENPRINT,36 × 29 1/2 in,91.4 × 74.9 cm,Excellent,Edition of 30,"Hand-signed by artist, Hand signed and numbered by the artist.",Included,Included,T,his work is part of a limited edition set.
1034,https://www.artsy.net/artwork/pedro-pablo-oliva-las-tentaciones-1,Pedro Pablo Oliva,Cuban,1949,Las Tentaciones ,https://d32dm0rphc51dk.cloudfront.net/x8mHuNPoTT0hMUEnY1O1bQ/large.jpg,ca. 1993,Latin American Art Investment,Certificate of authenticity,Painting,Oil on canvas,70 × 60 in,177.8 × 152.4 cm,Excellent condition,This is a unique work.,"Hand-signed by artist, Lower Left Corner ",Included,Included,$,"120,000"
1035,https://www.artsy.net/artwork/charles-fazzino-charles-fazzino-original-acrylic-painting-rare-signed-golf-sports-artwork-3d-sbo,Charles Fazzino,American,1955,Charles Fazzino Original Acrylic PAINTING Rare Signed Golf Sports Artwork 3D SBO,https://d32dm0rphc51dk.cloudfront.net/PHkqGVDDzaGywAvXrNoLww/large.jpg,21st Century,Original Art Broker,Certificate of authenticity,Painting,Acrylic Paint on Paper,40 × 40 in,101.6 × 101.6 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Lower Right (see photo)",Included,Included,$,"1,895"
1036,https://www.artsy.net/artwork/rolf-krieger-america-shadow,Rolf Krieger,German,1960,America shadow,https://d32dm0rphc51dk.cloudfront.net/3iS_Ex1d58EzHFVAU8Chpw/large.jpg,2020,Buy now,Hamburger Kunstgalerie,Photography,Digital C-Print on dibond Aluminum with 4mm thick crystalclear acrylic glass and backframe for easy hanging.,31 1/2 × 47 1/5 × 7/10 in,80 × 120 × 1.7 cm,NA,Editions 1-3 of 5,"Hand-signed by artist, Hand signed on the back",Included,Not included,T,his work is part of a limited edition set.
1037,https://www.artsy.net/artwork/erro-chairman-maos-long-journey-neuschwanstein-bayiere,Erró,Icelandic,1932,“Chairman Mao’s Long Journey” Neuschwanstein (Bayiere) ,https://d32dm0rphc51dk.cloudfront.net/s3KHeNEn4E5rmb_MmdKDGw/large.jpg,2020,Make offer,Galleri GKM,Painting,Monotype on canvas.,46 9/10 × 42 9/10 × 2 in,119 × 109 × 5 cm,Excellent ,This is a unique work.,"Hand-signed by artist, Signed,titled and dated at the verso.",Included,Included,€,"7,500"
1038,https://www.artsy.net/artwork/fiona-rae-figment-1b,Fiona Rae,British,1963,Figment 1b,https://d32dm0rphc51dk.cloudfront.net/POO6PNXYMwFstv4QoqgQkw/large.jpg,2015,Make offer,Buchmann Galerie,Painting,Oil and acrylic on canvas,24 × 19 1/2 in,61 × 49.5 cm,NA,This is a unique work.,"Hand-signed by artist, Signed, titled, dated on back",NA,Not included,£,"20,000"
1039,https://www.artsy.net/artwork/kees-van-dongen-salle-de-baccarat,Kees van Dongen,"French-Dutch, 1877–1968",NA,Salle de Baccarat,https://d32dm0rphc51dk.cloudfront.net/DBUvS-wXwiBbqezaREqtXg/large.jpg,1931,Juffermans Fine Art,Utrecht,Print,Pochoir (stencil print),17 7/10 × 12 1/5 in,45 × 31 cm,Very good condition,This work is part of a limited edition set.,"Hand-signed by artist, At the bottom right",Included,Included,€,"4,250"
1040,https://www.artsy.net/artwork/grayson-perry-untitled-sad-trump-drawing,Grayson Perry,British,1960,Untitled ( Sad Trump Drawing),https://d32dm0rphc51dk.cloudfront.net/mvkd-gIBGJz-Enq7FYAIrQ/large.jpg,2017,Make offer,RestelliArtCo.,"Drawing, Collage or other Work on Paper",Ink pen on paper,11 7/10 × 8 1/5 in,29.6 × 20.9 cm,Perfect Conditions,This is a unique work.,"Hand-signed by artist, lower right.",NA,Not included,€,"4,900"
1041,https://www.artsy.net/artwork/andy-warhol-original-soup-can-drawing-inscribed-to-warhol-pal-and-rock-and-roll-hall-of-famer,Andy Warhol,"American, 1928–1987",NA,Original Soup Can Drawing,https://d32dm0rphc51dk.cloudfront.net/aQWylmSnio_KfIdIbxwawA/large.jpg,inscribed to Warhol pal and Rock & Roll hall of famer,Certificate of authenticity,This work includes a certificate of authenticity.,"Drawing, Collage or other Work on Paper",Unique Drawing hand signed by Andy Warhol and inscribed to Rock & Roll Hall of Famer Tim D. Kehr and his wife. Bound in 1st Warhol Catalogue Raisonne ever,11 × 17 in,27.9 × 43.2 cm,"Drawing excellent condition; sheet and interior pages age-tanned, evenly so and book in good vintage condition",This is a unique work.,"Hand-signed by artist, Hand signed and inscribed with unique drawing on the front end title page. The inscription reads as follows: ",Included,Not included,$,"7,000"
1042,https://www.artsy.net/artwork/stephen-wright-chair-figure-and-lamp,Stephen Wright,American,1962,Chair,https://d32dm0rphc51dk.cloudfront.net/D9LQNaseqtqwTRe49DAuNg/large.jpg,Figure and Lamp,Make offer,E & R Cyzer,Painting,Oil on canvas,66 × 30 × 3 9/10 in,167.6 × 76.2 × 10 cm,This work is in good condition,This is a unique work.,"Hand-signed by artist, Initialed lower centre: S.W.",NA,Included,£,"32,000"
1043,https://www.artsy.net/artwork/peter-max-peter-max-acrylic-painting-on-canvas-all-original-signed-without-borders-art-oil,Peter Max,American,1937,PETER MAX Acrylic PAINTING on CANVAS All ORIGINAL Signed WITHOUT BORDERS Art oil,https://d32dm0rphc51dk.cloudfront.net/pKAmeA0dnmkEJsH9w2lpPg/large.jpg,21st Century,Original Art Broker,Certificate of authenticity,Painting,Acrylic Paint on Canvas,32 × 28 in,81.3 × 71.1 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Top Right (see photo)",Included,Included,$,"13,895"
1044,https://www.artsy.net/artwork/melville-price-untitled-36,Melville Price,"American, 1920–1970",NA,Untitled,https://d32dm0rphc51dk.cloudfront.net/cSUf_HHmZdyQ7THDcSzRcw/large.jpg,ca. 1958,Orleans,Certificate of authenticity,Painting,Gouache on board,20 × 14 in,50.8 × 35.6 cm,Excellent original condition,This is a unique work.,"Stamped by artist's estate, Estate stamped on verso",Included,Included,$,"2,500"
1045,https://www.artsy.net/artwork/power-boothe-quiet-fury-number-5,Power Boothe,American,1945,Quiet Fury #5,https://d32dm0rphc51dk.cloudfront.net/vZeljNyy4hZ6auExAfekEw/large.jpg,2015,New Haven,Certificate of authenticity,Painting,Oil on canvas,18 × 14 in,45.7 × 35.6 cm,Excellent,This is a unique work.,"Hand-signed by artist, signed on reverse",Included,Included,$,"3,800"
1046,https://www.artsy.net/artwork/marcel-dzama-silver-4-1,Marcel Dzama,Canadian,1974,Silver 4,https://d32dm0rphc51dk.cloudfront.net/RJITSRCgXU5wee4CR5wFPQ/large.jpg,2018,"New York, London, Hong Kong, Paris",Secure payment,"Drawing, Collage or other Work on Paper","Screenprint, gouache, and ink on paper",19 1/2 × 16 3/8 in,49.5 × 41.6 cm,NA,This is a unique work.,"Hand-signed by artist, Signed and dated recto; signed and titled verso",NA,Included,$,"6,000"
1047,https://www.artsy.net/artwork/cody-hooper-unity,Cody Hooper,American,NA,Unity,https://d32dm0rphc51dk.cloudfront.net/wZt6_bx6136nfij8FG6z0w/large.jpg,2020,West Chelsea Contemporary,"Austin , Lakeway, Austin",Painting,Acrylic on panel,60 × 60 in,152.4 × 152.4 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"14,000"
1048,https://www.artsy.net/artwork/gert-and-uwe-tobias-untitled-2434,Gert & Uwe Tobias,Romanian-German,1973,Untitled,https://d32dm0rphc51dk.cloudfront.net/YDy9HSY8Tx29mLZSZqifEg/large.jpg,2010/2017,Make offer,Cassina Projects,"Drawing, Collage or other Work on Paper",Mixed media on paper,24 3/5 × 23 3/5 in,62.5 × 60 cm,NA,This is a unique work.,NA,Included,Included,€,"4,500"
1049,https://www.artsy.net/artwork/joan-miro-serie-personatges-i-estels-plate-1,Joan Miró,"Spanish, 1893–1983",NA,Serie Personatges I Estels: Plate 1,https://d32dm0rphc51dk.cloudfront.net/4NcT_ZY1gO8mPlHPTHZIow/large.jpg,1979,Make offer,RoGallery,Print,Etching with Aquatint and Collage on Arches Paper,46 × 36 × 1 in,116.8 × 91.4 × 2.5 cm,"Excellent, consistent with age",Edition 18/50,"Hand-signed by artist, signed and numbered in pencil",NA,Included,T,his work is part of a limited edition set.
1050,https://www.artsy.net/artwork/mary-hattman-untitled-2,Mary Hattman,Follow,NA,Untitled ,https://d32dm0rphc51dk.cloudfront.net/8nlEDSbsmmys1fHlsi-Mog/large.jpg,2014,One Mile Gallery,Kingston,Painting,Oil on canvas,60 × 48 in,152.4 × 121.9 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,"8,000"
1051,https://www.artsy.net/artwork/la-ii-angel-oritz-loose-change,LA II (Angel Oritz),American,NA,Loose Change,https://d32dm0rphc51dk.cloudfront.net/zU2oFKbw2NK5ks5z-31BBg/large.jpg,2011,Woodward Gallery,"New York, New York,",Mixed Media,"Double sided marker, spray paint, USD coins on a skateboard verso",8 × 32 in,20.3 × 81.3 cm,Very good,This is a unique work.,"Hand-signed by artist, Signed",NA,Not included,$,"1,500"
1052,https://www.artsy.net/artwork/wolf-kahn-secret-meadow-signed-twice-with-unique-personal-inscription-to-renowned-art-critic-with-signed-letter-of-provenance,Wolf Kahn,"American, 1927–2020",NA,Secret Meadow (signed twice with unique personal inscription to renowned art critic,https://d32dm0rphc51dk.cloudfront.net/z3iH7q-ZyRkCqaM3m5D4Rw/large.jpg,with signed letter of provenance),Certificate of authenticity,This work includes a certificate of authenticity.,Painting,Pastel on Paper - signed twice and hand inscribed with letter of provenance (framed),11 × 13 1/2 in,27.9 × 34.3 cm,Very good condition,This is a unique work.,"Hand-signed by artist, signed lower left recto (front), titled lower middle, also inscribed, dated and signed again lower middle and right … ",Included,Included,$,"10,000"
1053,https://www.artsy.net/artwork/america-martin-woman-with-book,America Martin,Colombian-American,1980,Woman with Book,https://d32dm0rphc51dk.cloudfront.net/HvVJWpqLYyP6ST8Fk6tSTw/large.jpg,2019,203 Fine Art,Certificate of authenticity,Painting,Oil and acrylic on linen,44 × 81 in,111.8 × 205.7 cm,Excellent condition and nicely framed,This is a unique work.,"Hand-signed by artist, Signed on face",Included,Included,$,"21,950"
1054,https://www.artsy.net/artwork/damien-hirst-relationships-ica,Damien Hirst,British,1965,Relationships (ICA),https://d32dm0rphc51dk.cloudfront.net/JIHk0B8R-CJgoUP_mGmAzQ/large.jpg,1991,Buy now,Artificial Gallery,Mixed Media,"Glass, ping-pong ball, cardboard cylinder, printed paper, pen",7 1/5 × 3 1/10 × 3 1/10 in,18.2 × 8 × 8 cm,Excellent,Edition 119/125,"Hand-signed by artist, front",Included,Not included,T,his work is part of a limited edition set.
1055,https://www.artsy.net/artwork/ai-weiwei-cats-and-dogs-scarf,Ai Weiwei,Chinese,1957,Cats & Dogs Scarf,https://d32dm0rphc51dk.cloudfront.net/3yrx9g2eZ6rC3Bui3UdbrA/large.jpg,2020,Secure payment,Secure transactions by credit card through Stripe.,Fashion Design and Wearable Art,100% silk,35 2/5 × 35 2/5 × 1/4 in,89.9 × 89.9 × 0.6 cm,Brand new,This work is part of a limited edition set.,Printed,NA,Not included,$,300
1056,https://www.artsy.net/artwork/gary-john-pop-art-portrait,Gary John,American,1963,Pop Art Portrait,https://d32dm0rphc51dk.cloudfront.net/3wYaPg4ly76o1-mjnbq7Pw/large.jpg,2020,"Los Angeles, Zürich",Certificate of authenticity,Painting,"Acrylic, Mixed Media on Newspaper",15 × 11 in,38.1 × 27.9 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,185
1057,https://www.artsy.net/artwork/jack-graves-iii-the-three-graces-icon-antonio-canova,Jack Graves III,American,1988,The Three Graces Icon (Antonio Canova),https://d32dm0rphc51dk.cloudfront.net/2vOlkkJ33hrxkNH87xbFXw/large.jpg,2020,Graves International Art,St. Augustine,Painting,Acrylic Painting on Canvas,36 × 34 in,91.4 × 86.4 cm,Mint condition,This is a unique work.,"Hand-signed by artist, Hand signed by Graves lower left. It is also signed, titled, and dated on verso",NA,Not included,$,"1,300"
1058,https://www.artsy.net/artwork/aaron-wexler-vessel-undone-number-2,Aaron Wexler,American,1974,Vessel Undone #2,https://d32dm0rphc51dk.cloudfront.net/IkKJcudL5d3g2sVC9oIcPg/large.jpg,2019,Davis Editions / Davis Originals,Secure payment,Painting,"Paint, painted paper, mixed media collaged on paper",19 1/2 × 14 in,49.5 × 35.6 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,"1,500"
1059,https://www.artsy.net/artwork/vicky-barranguet-urban-poetry,Vicky Barranguet,Uruguayan,1973,Urban Poetry,https://d32dm0rphc51dk.cloudfront.net/jKeRkkomLD-GrdRYkZHPrQ/large.jpg,2019,Certificate of authenticity,This work includes a certificate of authenticity.,Painting,Acrylic on canvas,78 × 52 in,198.1 × 132.1 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,"11,980"
1060,https://www.artsy.net/artwork/leroy-neiman-nude,LeRoy Neiman,"American, 1921–2012",NA,Nude,https://d32dm0rphc51dk.cloudfront.net/X_PaVnaasM31KTaS4JX87w/large.jpg,1960,RoGallery,Long Island City,Painting,Oil on Masonite,8 × 11 1/2 in,20.3 × 29.2 cm,Excellent,This is a unique work.,"Hand-signed by artist, Signed and dated on lower right",NA,Included,$,"30,000"
1061,https://www.artsy.net/artwork/sophia-wallace-unconquerable-necklace,Sophia Wallace,Follow,NA,Unconquerable Necklace,https://d32dm0rphc51dk.cloudfront.net/sX8oP_Tu70zzre5JtcGfKw/large.jpg,—,$275,$300,Jewelry,Gold (22K yellow gold plating over 925 Sterling Silver) OR Silver (925 Sterling Silver),This work is part of a limited edition set.,1 × 1 3/4 in,NA,2.5 × 4.4 cm,Not signed,Included,Not included,E,dition Gold
1062,https://www.artsy.net/artwork/martin-whatson-eternal-reflection-green-1,Martin Whatson,Norwegian,1984,Eternal Reflection (Green),https://d32dm0rphc51dk.cloudfront.net/RF0RwTGII5i_XA4wrj7ffg/large.jpg,2016,End to End Gallery,Hollywood,Sculpture,Brass,11 4/5 × 8 7/10 × 9 4/5 in,30 × 22 × 25 cm,Excellent - As Issued ,This work is part of a limited edition set.,Not signed,Included,Not included,$,"15,000"
1063,https://www.artsy.net/artwork/david-seymour-the-little-poet,David Seymour,"Polish, 1911–1956",NA,the little poet,https://d32dm0rphc51dk.cloudfront.net/vYyJ4E-195U0V2q5Z_IiTA/large.jpg,1954,°CLAIRbyKahn Galerie,"Freiburg, Basel, Moscow",Photography,Unique silver gelatin print/ vintage,8 × 11 in,20.3 × 27.9 cm,Perfect,This is a unique work.,Stamped by artist's estate,Included,Not included,€,"9,000"
1064,https://www.artsy.net/artwork/alan-fears-doing-nothing-is-doing-something,Alan Fears,British,1974,Doing Nothing is Doing Something,https://d32dm0rphc51dk.cloudfront.net/rNKmL1MyBTyzY3dAAziHig/large.jpg,2020,Fears and Kahn,London,Painting,Acrylic on Canvas,19 7/10 × 29 1/2 × 4/5 in,50 × 75 × 2 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,£,"2,400"
1065,https://www.artsy.net/artwork/mary-hattman-untitled,Mary Hattman,Follow,NA,Untitled,https://d32dm0rphc51dk.cloudfront.net/_f9kPp7IKGR05_CeVkaZAw/large.jpg,2012,One Mile Gallery,Kingston,Painting,Oil on canvas (2 panel painting),60 × 96 in,152.4 × 243.8 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,"10,000"
1066,https://www.artsy.net/artwork/john-mccaw-under-one-roof-1,John McCaw,American,1967,Under One Roof,https://d32dm0rphc51dk.cloudfront.net/LvZwwm7Mw8BAgEz4Ifgsiw/large.jpg,ca. 2020,Gallery 1261,Denver,Painting,Mixed media on braced board,40 × 34 in,101.6 × 86.4 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,"6,000"
1067,https://www.artsy.net/artwork/gerard-schneider-untitled-67,Gérard Schneider,"French, 1896–1986",NA,Untitled,https://d32dm0rphc51dk.cloudfront.net/ihcoMkVtDfXFdtvi6KwfvA/large.jpg,1948,Make offer,Gallery Diane de Polignac,"Drawing, Collage or other Work on Paper",Charcoal and pastel on paper,18 9/10 × 24 3/5 in,48 × 62.6 cm,Good condition,This is a unique work.,"Hand-signed by artist, Signed and dated ‘Schneider - 48’ lower right",Included,Included,€,"14,000"
1068,https://www.artsy.net/artwork/peter-max-flag-5,Peter Max,American,1937,Flag,https://d32dm0rphc51dk.cloudfront.net/_c-A-9X_JE-TB8L-H5xDDg/large.jpg,1997,Art Commerce,Certificate of authenticity,Mixed Media,Lithograph & Acrylic on Arches paper,12 × 14 in,30.5 × 35.6 cm,Excellent ,This is a unique work.,"Hand-signed by artist, Signed by the artist.",Included,Not included,$,"3,500"
1069,https://www.artsy.net/artwork/john-baldessari-the-sprinters,John Baldessari,"American, 1931–2020",NA,The Sprinters,https://d32dm0rphc51dk.cloudfront.net/hr2koCZnIytglIY6kZxT8Q/large.jpg,1982,Alpha 137 Gallery,Certificate of authenticity,Print,Limited Edition Offset Lithograph on Parson's Diploma paper. Hand signed. Unframed.,36 × 24 in,91.4 × 61 cm,Very good condition. Accompanied by two COAs: One from the Publisher & Olympic Committee; one from Alpha 137 Gallery,Edition of 750 (though only approx. 200 of these hand signed works said to exist),"Hand-signed by artist, Signed in graphite on the recto. Accompanied by letter of authenticity from the publisher on Olympic Committee … ",Included,Not included,T,his work is part of a limited edition set.
1070,https://www.artsy.net/artwork/keflione-skateboards-a-set-of-3,Keflione,French,1964,Skateboards (a set of 3),https://d32dm0rphc51dk.cloudfront.net/izgr77ITBTsZjtZGNp7hrg/large.jpg,2019,La Galerie Paris 1839,Hong Kong,Installation,"Acrylic on wood, resin epoxy",31 1/2 × 23 3/5 in,80 × 60 cm,NA,This is a unique work.,Not signed,Included,Not included,$,"5,160"
1071,https://www.artsy.net/artwork/greg-miller-thirsty,Greg Miller,American,1951,Thirsty,https://d32dm0rphc51dk.cloudfront.net/gV07sRBMRsDgEOyYmXywvw/large.jpg,2020,"New York, Laguna Beach",Secure payment,Painting,"Acrylic Paint, Spray Paint, Collage Paper on Skateboard Planks",51 × 48 in,129.5 × 121.9 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,"27,000"
1072,https://www.artsy.net/artwork/giovanni-ozzola-mont-analogue-london-1,Giovanni Ozzola,Italian,1982,Mont Analogue - London,https://d32dm0rphc51dk.cloudfront.net/r4ejGvwmTfCJNZyhrQaYPw/large.jpg,2015,Make offer,Gazelli Art House,Installation,Slate with gold leaf,17 7/10 × 23 4/5 × 4/5 in,45 × 60.4 × 2 cm,NA,This is a unique work.,Not signed,Included,Not included,£,"11,000"
1073,https://www.artsy.net/artwork/shepard-fairey-e-pluribus-unum,Shepard Fairey,American,1970,E PLURIBUS UNUM,https://d32dm0rphc51dk.cloudfront.net/QhLB3Ud2Go7_l-1vWfeAdQ/large.jpg,2020,Buy now,AYNAC Gallery,Print,Original lithograph on Coventry Rag archival paper 100% cotton with hand finished edges,24 × 24 in,61 × 61 cm,NA,Edition of 100,"Hand-signed by artist, hand signed with pencil on bottom right by Shepard Fairey",Included,Not included,T,his work is part of a limited edition set.
1074,https://www.artsy.net/artwork/ilana-manolson-watermark,Ilana Manolson,Canadian,1956,Watermark,https://d32dm0rphc51dk.cloudfront.net/Tm2b8pGZQnKFnaRtLFoY9Q/large.jpg,2020,New York,Secure payment,"Drawing, Collage or other Work on Paper",Acrylic on Yupo,36 × 48 in,91.4 × 121.9 cm,NA,This is a unique work.,NA,NA,Not included,$,"16,000"
1075,https://www.artsy.net/artwork/kim-dorland-aurora-borealis,Kim Dorland,Canadian,1974,Aurora Borealis,https://d32dm0rphc51dk.cloudfront.net/nG21hdW_HxCoq7K68uWvWg/large.jpg,2010,Mark Moore Fine Art,"Los Angeles, Orange",Painting,Oil and spraypaint on wood,36 × 48 in,91.4 × 121.9 cm,Good,This is a unique work.,"Hand-signed by artist, Verso",NA,Not included,$,"20,000"
1076,https://www.artsy.net/artwork/alan-fears-the-queens-eyes,Alan Fears,British,1974,The Queens Eyes,https://d32dm0rphc51dk.cloudfront.net/MW4YC90Vo_LlvIpP2wxASA/large.jpg,2020,Fears and Kahn,London,Painting,Acrylic on Paper,16 1/2 × 11 4/5 in,42 × 30 × 0.1 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,£,550
1077,https://www.artsy.net/artwork/becky-yazdan-inquisition,Becky Yazdan,American,1977,Inquisition,https://d32dm0rphc51dk.cloudfront.net/j3xs-WoDjImQvxciClcYMA/large.jpg,2017,FRED.GIAMPIETRO Gallery,New Haven,Painting,Oil on linen on panel,20 × 24 in,50.8 × 61 cm,Excellent,This is a unique work.,"Hand-signed by artist, signed on reverse",Included,Not included,$,"3,200"
1078,https://www.artsy.net/artwork/fabio-coruzzi-je-ne-suis-pas-un-faciste-number-8,Fabio Coruzzi,Italian,1975,Je Ne Suis Pas Un Faciste #8,https://d32dm0rphc51dk.cloudfront.net/DQ6nrpUPK6NwyYRJBNFZww/large.jpg,2020,"Los Angeles, Zürich",Certificate of authenticity,Painting,"Acrylic, Oil Pastel, Gel Ink, Graphite on Paper",17 × 12 in,43.2 × 30.5 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,400
1079,https://www.artsy.net/artwork/sally-west-13th-of-february,Sally West,Australian,1971,13th of February,https://d32dm0rphc51dk.cloudfront.net/ikZccvVkkuLvBFNUzftVtw/large.jpg,2016,"Los Angeles, Zürich",Certificate of authenticity,Painting,Oil on Canvas,48 × 48 in,121.9 × 121.9 cm,NA,This is a unique work.,"Hand-signed by artist, Front and back",Included,Not included,$,"5,600"
1080,https://www.artsy.net/artwork/zhang-dali-square-sketch-no-4,Zhang Dali,Chinese,1963,Square Sketch No .4,https://d32dm0rphc51dk.cloudfront.net/BMz8wMSkFA_PX2xGtZ8qZQ/large.jpg,2014,Eli Klein Gallery,New York,Painting,Acrylic on canvas,39 2/5 × 31 1/2 in,100 × 80 cm,NA,This is a unique work.,Hand-signed by artist,NA,Not included,$,"12,000"
1081,https://www.artsy.net/artwork/jeremy-brown-nirvana,Jeremy Brown,Follow,NA,Nirvana,https://d32dm0rphc51dk.cloudfront.net/EhV3dnIXfntb3avoVM7g1g/large.jpg,2019,Certificate of authenticity,This work includes a certificate of authenticity.,Painting,"Acrylic, aerosol & oil stick between layers of epoxy resin",40 × 30 in,101.6 × 76.2 cm,Pristine condition.,This is a unique work.,"Hand-signed by artist, Titled and signed on back by the artist.",Included,Not included,$,"3,750"
1082,https://www.artsy.net/artwork/larry-bell-melgy-22-11,Larry Bell,American,1939,MELGY 22,https://d32dm0rphc51dk.cloudfront.net/_9wK9pfuWCb-TkgHrvvCmQ/large.jpg,1984,MICHALI GALLERY,West Palm Beach,"Drawing, Collage or other Work on Paper",Aluminum and silicon monoxide on paper,29 2/5 × 23 1/2 in,74.6 × 59.7 cm,NA,This is a unique work.,"Hand-signed by artist, Hand-signed by artist, Signed and dated lower center: L. Bell ’84 - Signed, titled and dated on verso.",Included,Included,$,"24,000"
1083,https://www.artsy.net/artwork/jeanette-olyhoek-kite-surfer,Jeanette Olyhoek,Dutch,1957,Kite Surfer,https://d32dm0rphc51dk.cloudfront.net/jPNrwsCt8V_Kh3G35aPLbA/large.jpg,2021,Make offer,Gallery Sorelle Sciarone,Painting,Oil on Canvas,15 7/10 × 19 7/10 in,40 × 50 cm,Perfect,This is a unique work.,Hand-signed by artist,Included,Included,€,"1,500"
1084,https://www.artsy.net/artwork/jaume-plensa-cara,Jaume Plensa,Spanish,1955,Cara,https://d32dm0rphc51dk.cloudfront.net/UOhe-IaTakrkwx5YM95cYw/large.jpg,2003,Artelandia Gallery,Madrid,"Drawing, Collage or other Work on Paper",Silicone and collage on cardboard,15 7/10 × 10 3/5 in,40 × 27 cm,NA,This is a unique work.,Hand-signed by artist,NA,Included,€,"6,500"
1085,https://www.artsy.net/artwork/slim-aarons-hotel-du-cap-1,Slim Aarons,"American, 1916–2006",NA,Hotel du Cap,https://d32dm0rphc51dk.cloudfront.net/cj_E8mXMevi6nY27iffcRA/large.jpg,1976,"$1,800",16 × 20 in,Photography,C-print,This work is part of a limited edition set.,10 × 12 in,NA,25.4 × 30.5 cm,Stamped by artist's estate,Included,Not included,E,dition of 150
1086,https://www.artsy.net/artwork/leroy-neiman-leroy-neiman-original-ink-drawing-signed-female-portrait-horse-racing-framed-art,LeRoy Neiman,"American, 1921–2012",NA,LeRoy Neiman Original Ink Drawing Signed Female Portrait Horse Racing Framed Art,https://d32dm0rphc51dk.cloudfront.net/snx4Ec6fdHbzc6YPmIdA_g/large.jpg,1969,Original Art Broker,Certificate of authenticity,"Drawing, Collage or other Work on Paper",Ink,24 × 20 in,61 × 50.8 cm,Excellent Condition - Like New,This is a unique work.,"Hand-signed by artist, Lower Right (see photo)",Included,Included,$,"7,495"
1087,https://www.artsy.net/artwork/raffi-kalenderian-shanti-red-jacket-1,Raffi Kalenderian,American,1981,Shanti (Red Jacket),https://d32dm0rphc51dk.cloudfront.net/ezt14Q-8ssWKjdZEegji1g/large.jpg,2014,Make offer,Buchmann Galerie,Painting,Oil and graphite on paper,22 × 30 in,55.9 × 76.2 cm,NA,This is a unique work.,"Hand-signed by artist, Signed, titled, dated on back",NA,Included,$,"7,000"
1088,https://www.artsy.net/artwork/sarah-hinckley-i-watch-them-bloom-11,Sarah Hinckley,American,1954,i watch them bloom (11),https://d32dm0rphc51dk.cloudfront.net/d9_r-COfCMeBgT6SkpiX8Q/large.jpg,2020,Cross Contemporary Partners,"Kingston, Saugerties",Painting,Watercolor and gouache on fabriano,12 × 9 in,30.5 × 22.9 cm,NA,This is a unique work.,Hand-signed by artist,Included,Not included,$,950
1089,https://www.artsy.net/artwork/huguette-arthur-bertrand-migration,Huguette Arthur Bertrand,"French, 1920–2005",NA,Migration,https://d32dm0rphc51dk.cloudfront.net/dx_nqIN6zEbw7QIRQaPsnA/large.jpg,1965,Make offer,Gallery Diane de Polignac,Painting,Oil on canvas,24 × 24 in,61 × 61 cm,Good condition,This is a unique work.,"Hand-signed by artist, Signed “Hug Arthur Bertrand“ lower left",Included,Not included,€,"7,000"
1090,https://www.artsy.net/artwork/katrin-fridriks-magic-interstellar-forces,Katrin Fridriks,Icelandic,1974,Magic Interstellar Forces,https://d32dm0rphc51dk.cloudfront.net/UJIT4Vb_o76vgyP2Awn-lg/large.jpg,2019,Galerie Brugier-Rigail,"Paris 03, Seoul",Painting,Acrylic on canvas,39 2/5 × 39 2/5 × 3 9/10 in,100 × 100 × 10 cm,"Oeuvre disponible à la Brugier-Rigail Gallery - Séoul, Corée du Sud",This is a unique work.,Hand-signed by artist,Included,Not included,€,"15,000"
1091,https://www.artsy.net/artwork/ai-weiwei-citizens-investigation-scarf,Ai Weiwei,Chinese,1957,Citizen's Investigation Scarf,https://d32dm0rphc51dk.cloudfront.net/qu7m7S3F1AUQtObGeZaqwA/large.jpg,2020,Secure payment,Secure transactions by credit card through Stripe.,Fashion Design and Wearable Art,100% silk,35 2/5 × 35 2/5 × 1/4 in,89.9 × 89.9 × 0.6 cm,Brand new,This work is part of a limited edition set.,Printed,NA,Not included,$,300
